17350,3333333,2891618,60.001,3.0E-4,2.2103746397694523E-4,173500000
17351,3333333,2891640,60.004,3.0E-4,2.2104201486945998E-4,173510000
17352,3333333,2891662,60.007,2.0E-4,2.210408022130014E-4,173520000
17353,3333333,2891684,60.01,1.0E-4,2.2103382700397627E-4,173530000
17354,3333333,2891706,60.013,3.0E-4,2.2103837731935E-4,173540000
17355,2500000,2891680,60.017,3.0E-4,2.2104292711034283E-4,173550000
17356,3333333,2891702,60.02,1.0E-4,2.2103595298455866E-4,173560000
17357,3333333,2891724,60.023,2.0E-4,2.210347410266751E-4,173570000
17358,3333333,2891746,60.026,3.0E-4,2.2103929024081114E-4,173580000
17359,3333333,2891768,60.029,0.0,2.2102655682931045E-4,173590000
17360,3333333,2891791,60.032,3.0E-4,2.210311059907834E-4,173600000
17361,3333333,2891813,60.035,3.0E-4,2.2103565462818961E-4,173610000
17362,3333333,2891835,60.038,3.0E-4,2.2104020274161962E-4,173620000
17363,2500000,2891809,60.042,1.0E-4,2.2103323158440363E-4,173630000
17364,3333333,2891831,60.045,1.0E-4,2.210262612301313E-4,173640000
17365,3333333,2891853,60.048,3.0E-4,2.2103080909876188E-4,173650000
17366,3333333,2891875,60.051,1.0E-4,2.2102383968674422E-4,173660000
17367,3333333,2891897,60.054,2.0E-4,2.2102262912420108E-4,173670000
17368,3333333,2891919,60.057,3.0E-4,2.2102717641639798E-4,173680000
17369,3333333,2891941,60.06,3.0E-4,2.2103172318498475E-4,173690000
17370,3333333,2891963,60.063,3.0E-4,2.210362694300518E-4,173700000
17371,3333333,2891985,60.066,2.0E-4,2.2103505843071785E-4,173710000
17372,3333333,2891959,60.07,1.0E-4,2.2102809118121114E-4,173720000
17373,3333333,2891981,60.073,1.0E-4,2.2102112473378231E-4,173730000
17374,3333333,2892003,60.076,2.0E-4,2.2101991481524117E-4,173740000
17375,2000000,2891929,60.081,3.0E-4,2.2102446043165467E-4,173750000
17376,2500000,2891903,60.085,3.0E-4,2.2102900552486187E-4,173760000
17377,2000000,2891828,60.09,4.0E-4,2.210393048282212E-4,173770000
17378,3333333,2891850,60.093,2.0E-4,2.2103809414201865E-4,173780000
17379,3333333,2891873,60.096,1.0E-4,2.2103112952413833E-4,173790000
17380,3333333,2891895,60.099,1.0E-4,2.2102416570771E-4,173800000
17381,3333333,2891917,60.102,1.0E-4,2.2101720269259538E-4,173810000
17382,2500000,2891890,60.106,2.0E-4,2.2101599355655276E-4,173820000
17383,3333333,2891913,60.109,1.0E-4,2.2100903181269057E-4,173830000
17384,3333333,2891935,60.112,2.0E-4,2.2100782328578002E-4,173840000
17385,3333333,2891957,60.115,3.0E-4,2.2101236698303134E-4,173850000
17386,3333333,2891979,60.118,1.0E-4,2.2100540664902796E-4,173860000
17387,3333333,2892001,60.121,1.0E-4,2.2099844711566112E-4,173870000
17388,2500000,2891975,60.125,2.0E-4,2.2099723947550034E-4,173880000
