18500,3333333,3071253,60.236,2.0E-4,2.0736216216216217E-4,185000000
18501,3333333,3071266,60.239,1.0E-4,2.0735635911572347E-4,185010000
18502,3333333,3071279,60.242,2.0E-4,2.0735596151767377E-4,185020000
18503,3333333,3071292,60.245,1.0E-4,2.0735015943360537E-4,185030000
18504,3333333,3071305,60.248,2.0E-4,2.0734976221357544E-4,185040000
18505,2500000,3071267,60.252,1.0E-4,2.0734396109159687E-4,185050000
18506,3333333,3071280,60.255,1.0E-4,2.0733816059656328E-4,185060000
18507,3333333,3071293,60.258,1.0E-4,2.0733236072837305E-4,185070000
18508,3333333,3071306,60.261,0.0,2.0732115841798143E-4,185080000
18509,3333333,3071319,60.264,1.0E-4,2.0731536009508888E-4,185090000
18510,3333333,3071332,60.267,2.0E-4,2.0731496488384657E-4,185100000
18511,3333333,3071345,60.27,1.0E-4,2.0730916752201395E-4,185110000
18512,3333333,3071358,60.273,1.0E-4,2.0730337078651685E-4,185120000
18513,2500000,3071320,60.277,3.0E-4,2.073083778966132E-4,185130000
18514,3333333,3071333,60.28,2.0E-4,2.0730798314788808E-4,185140000
18515,3333333,3071346,60.283,1.0E-4,2.0730218741560897E-4,185150000
18516,3333333,3071359,60.286,1.0E-4,2.0729639230935407E-4,185160000
18517,3333333,3071372,60.289,1.0E-4,2.07290597829022E-4,185170000
18518,3333333,3071385,60.292,2.0E-4,2.0729020412571552E-4,185180000
18519,3333333,3071398,60.295,3.0E-4,2.0729521032453155E-4,185190000
18520,2500000,3071361,60.299,1.0E-4,2.0728941684665226E-4,185200000
18521,3333333,3071374,60.302,2.0E-4,2.072890232708817E-4,185210000
18522,3333333,3071387,60.305,2.0E-4,2.0728862973760933E-4,185220000
18523,3333333,3071400,60.308,1.0E-4,2.072828375533121E-4,185230000
18524,3333333,3071413,60.311,1.0E-4,2.0727704599438567E-4,185240000
18525,3333333,3071426,60.314,1.0E-4,2.0727125506072875E-4,185250000
18526,2500000,3071388,60.318,2.0E-4,2.072708625715211E-4,185260000
