18505,3333333,3084012,60.003,1.0E-4,2.0063226155093218E-4,185050000
18506,3333333,3084024,60.006,0.0,2.0062142007997406E-4,185060000
18507,3333333,3084037,60.009,2.0E-4,2.006213865024045E-4,185070000
18508,3333333,3084049,60.012,2.0E-4,2.0062135292846337E-4,185080000
18509,3333333,3084062,60.015,1.0E-4,2.006159165811227E-4,185090000
18510,3333333,3084074,60.018,1.0E-4,2.0061048082117773E-4,185100000
18511,3333333,3084087,60.021,1.0E-4,2.0060504564853331E-4,185110000
18512,3333333,3084099,60.024,3.0E-4,2.0061041486603285E-4,185120000
18513,3333333,3084112,60.027,1.0E-4,2.0060498028412466E-4,185130000
18514,3333333,3084124,60.03,1.0E-4,2.005995462892946E-4,185140000
18515,3333333,3084137,60.033,0.0,2.005887118552525E-4,185150000
18516,3333333,3084149,60.036,3.0E-4,2.0059408079498812E-4,185160000
18517,3333333,3084161,60.039,3.0E-4,2.005994491548307E-4,185170000
18518,3333333,3084174,60.042,2.0E-4,2.0059941678366995E-4,185180000
18519,3333333,3084186,60.045,3.0E-4,2.0060478427560884E-4,185190000
18520,3333333,3084199,60.048,2.0E-4,2.006047516198704E-4,185200000
18521,3333333,3084211,60.051,1.0E-4,2.0059931969116138E-4,185210000
18522,3333333,3084224,60.054,2.0E-4,2.0059928733398122E-4,185220000
18523,2500000,3084185,60.058,3.0E-4,2.0060465367381094E-4,185230000
18524,3333333,3084197,60.061,2.0E-4,2.0060462103217448E-4,185240000
18525,3333333,3084210,60.064,1.0E-4,2.005991902834008E-4,185250000
18526,3333333,3084222,60.067,2.0E-4,2.0059915794019216E-4,185260000
18527,3333333,3084235,60.07,2.0E-4,2.00599125600475E-4,185270000
18528,3333333,3084247,60.073,2.0E-4,2.005990932642487E-4,185280000
18529,3333333,3084259,60.076,2.0E-4,2.0059906093151277E-4,185290000
18530,3333333,3084272,60.079,3.0E-4,2.0060442525634108E-4,185300000
18531,3333333,3084284,60.082,2.0E-4,2.0060439263936108E-4,185310000
18532,3333333,3084297,60.085,3.0E-4,2.0060975609756097E-4,185320000
18533,3333333,3084309,60.088,2.0E-4,2.0060972319646038E-4,185330000
18534,3333333,3084322,60.091,2.0E-4,2.006096902989101E-4,185340000
18535,2500000,3084283,60.095,2.0E-4,2.0060965740490962E-4,185350000
18536,3333333,3084295,60.098,1.0E-4,2.0060422960725075E-4,185360000
18537,3333333,3084308,60.101,2.0E-4,2.0060419701138264E-4,185370000
18538,3333333,3084320,60.104,1.0E-4,2.0059877009386126E-4,185380000
18539,3333333,3084332,60.107,0.0,2.005879497276013E-4,185390000
18540,3333333,3084345,60.11,2.0E-4,2.0058791801510248E-4,185400000
18541,3333333,3084357,60.113,1.0E-4,2.0058249285367563E-4,185410000
18542,3333333,3084370,60.116,1.0E-4,2.0057706827742423E-4,185420000
18543,3333333,3084382,60.119,3.0E-4,2.0058243002750364E-4,185430000
18544,3333333,3084395,60.122,2.0E-4,2.0058239861949956E-4,185440000
18545,3333333,3084407,60.125,1.0E-4,2.0057697492585603E-4,185450000
18546,3333333,3084419,60.128,1.0E-4,2.005715518171034E-4,185460000
18547,3333333,3084432,60.131,0.0,2.0056073758559337E-4,185470000
18548,2500000,3084393,60.135,2.0E-4,2.005607073538926E-4,185480000
18549,3333333,3084405,60.138,3.0E-4,2.0056606825165777E-4,185490000
18550,3333333,3084418,60.141,1.0E-4,2.0056064690026954E-4,185500000
18551,3333333,3084430,60.144,0.0,2.0054983558837798E-4,185510000
18552,3333333,3084443,60.147,1.0E-4,2.0054441569642087E-4,185520000
18553,3333333,3084455,60.15,3.0E-4,2.0054977631649867E-4,185530000
18554,3333333,3084467,60.153,3.0E-4,2.0055513635873666E-4,185540000
18555,3333333,3084480,60.156,1.0E-4,2.0054971705739692E-4,185550000
18556,3333333,3084492,60.159,2.0E-4,2.0054968743263635E-4,185560000
18557,3333333,3084505,60.162,2.0E-4,2.005496578110686E-4,185570000
18558,3333333,3084517,60.165,2.0E-4,2.0054962819269318E-4,185580000
18559,3333333,3084529,60.168,2.0E-4,2.0054959857750956E-4,185590000
18560,3333333,3084542,60.171,3.0E-4,2.0055495689655172E-4,185600000
18561,3333333,3084554,60.174,3.0E-4,2.0056031463821993E-4,185610000
18562,3333333,3084567,60.177,3.0E-4,2.0056567180260748E-4,185620000
18563,3333333,3084579,60.18,1.0E-4,2.0056025426924527E-4,185630000
18564,3333333,3084591,60.183,1.0E-4,2.0055483731954321E-4,185640000
18565,2500000,3084553,60.187,2.0E-4,2.005548074333423E-4,185650000
18566,3333333,3084565,60.19,2.0E-4,2.0055477755036088E-4,185660000
18567,3333333,3084577,60.193,2.0E-4,2.0055474767059837E-4,185670000
18568,3333333,3084590,60.196,2.0E-4,2.005547177940543E-4,185680000
18569,3333333,3084602,60.199,3.0E-4,2.005600732403468E-4,185690000
18570,3333333,3084615,60.202,3.0E-4,2.005654281098546E-4,185700000
18571,3333333,3084627,60.205,1.0E-4,2.0056001292337514E-4,185710000
18572,3333333,3084639,60.208,1.0E-4,2.0055459832005168E-4,185720000
18573,3333333,3084652,60.211,2.0E-4,2.0055456845959188E-4,185730000
18574,3333333,3084664,60.214,2.0E-4,2.0055453860234738E-4,185740000
18575,3333333,3084677,60.217,2.0E-4,2.0055450874831762E-4,185750000
18576,3333333,3084689,60.22,1.0E-4,2.0054909560723514E-4,185760000
18577,3333333,3084701,60.223,3.0E-4,2.005544490499004E-4,185770000
18578,3333333,3084714,60.226,0.0,2.0054365378404564E-4,185780000
