17323,2000000,2873851,60.278,3.0E-4,2.0709461409686543E-4,173230000,2,3,3,3,3,3
17324,1666666,2873731,60.284,5.0E-4,2.071115215885477E-4,173240000,2,3,3,5,5,5
17325,1666666,2873610,60.29,3.0E-4,2.0711688311688312E-4,173250000,2,3,3,3,3,3
17326,1666666,2873490,60.296,4.0E-4,2.0712801569894955E-4,173260000,2,3,3,3,3,3
17327,2000000,2873418,60.301,3.0E-4,2.0713337565648988E-4,173270000,2,3,3,3,3,3
17328,1666666,2873298,60.307,5.0E-4,2.0715027700831025E-4,173280000,2,3,3,4,5,5
17329,2000000,2873225,60.312,3.0E-4,2.071556350626118E-4,173290000,2,3,3,2,3,3
17330,2500000,2873201,60.316,3.0E-4,2.0716099249855742E-4,173300000,2,3,3,2,2,3
17331,2000000,2873128,60.321,3.0E-4,2.0716634931625412E-4,173310000,2,3,3,3,3,3
17332,1666666,2873008,60.327,4.0E-4,2.0717747519039925E-4,173320000,2,3,3,4,4,4
17333,833333,2872603,60.339,9.0E-4,2.0721744648935557E-4,173330000,2,3,3,9,9,9
17334,2000000,2872530,60.344,3.0E-4,2.0722279912311064E-4,173340000,2,3,3,3,3,3
17335,2000000,2872458,60.349,2.0E-4,2.0722238246322468E-4,173350000,2,3,3,2,2,2
17336,2000000,2872386,60.354,4.0E-4,2.0723350253807108E-4,173360000,2,3,3,4,4,4
17337,2000000,2872313,60.359,3.0E-4,2.072388533194901E-4,173370000,2,3,3,3,3,3
17338,2500000,2872289,60.363,4.0E-4,2.0724997116161034E-4,173380000,2,3,3,3,4,4
17339,3333333,2872312,60.366,1.0E-4,2.07243785685449E-4,173390000,2,3,3,1,1,1
17340,2000000,2872239,60.371,1.0E-4,2.0723760092272202E-4,173400000,2,3,3,0,1,1
17341,2000000,2872167,60.376,1.0E-4,2.0723141687330603E-4,173410000,2,3,3,1,1,1
17342,2000000,2872095,60.381,3.0E-4,2.072367662322685E-4,173420000,2,3,3,3,3,3
17343,2000000,2872023,60.386,4.0E-4,2.072478809894482E-4,173430000,2,3,3,3,4,4
17344,2000000,2871951,60.391,4.0E-4,2.0725899446494465E-4,173440000,2,3,3,4,4,4
17345,1666666,2871831,60.397,5.0E-4,2.0727587200922455E-4,173450000,2,3,3,4,4,5
17346,2000000,2871759,60.402,2.0E-4,2.0727545255390292E-4,173460000,2,3,3,2,2,2
17347,2000000,2871687,60.407,3.0E-4,2.0728079783247823E-4,173470000,2,3,3,3,3,3
17348,2000000,2871614,60.412,4.0E-4,2.0729190684805164E-4,173480000,2,3,3,4,4,4
17349,2000000,2871542,60.417,4.0E-4,2.0730301458297308E-4,173490000,2,3,3,4,4,4
17350,2000000,2871470,60.422,1.0E-4,2.0729682997118156E-4,173500000,2,3,3,1,1,1
17351,2000000,2871398,60.427,4.0E-4,2.073079361420091E-4,173510000,2,3,3,4,4,4
17352,2000000,2871326,60.432,4.0E-4,2.0731904103273399E-4,173520000,2,3,3,4,4,4
17353,1666666,2871206,60.438,4.0E-4,2.0733014464357748E-4,173530000,2,3,3,3,3,3
17354,2000000,2871134,60.443,3.0E-4,2.073354846144981E-4,173540000,2,3,3,3,3,3
17355,2000000,2871062,60.448,4.0E-4,2.0734658599827138E-4,173550000,2,3,3,4,4,4
17356,2000000,2870990,60.453,4.0E-4,2.0735768610278865E-4,173560000,2,3,3,4,4,4
17357,2000000,2870918,60.458,0.0,2.0734573947110674E-4,173570000,2,3,3,0,0,0
17358,2000000,2870846,60.463,1.0E-4,2.073395552483005E-4,173580000,2,3,3,1,1,1
17359,2000000,2870774,60.468,4.0E-4,2.073506538395069E-4,173590000,2,3,3,4,4,4
17360,2000000,2870702,60.473,2.0E-4,2.0735023041474655E-4,173600000,2,3,3,2,2,2
17361,2000000,2870630,60.478,4.0E-4,2.0736132711249351E-4,173610000,2,3,3,4,4,4
17362,2000000,2870558,60.483,3.0E-4,2.0736666282686325E-4,173620000,2,3,3,3,3,3
17363,2000000,2870486,60.488,2.0E-4,2.0736623855324541E-4,173630000,2,3,3,2,2,2
17364,2000000,2870414,60.493,2.0E-4,2.0736581432849574E-4,173640000,2,3,3,2,2,2
17365,2000000,2870342,60.498,3.0E-4,2.0737114886265476E-4,173650000,2,3,3,3,3,3
17366,2000000,2870270,60.503,3.0E-4,2.0737648278244846E-4,173660000,2,3,3,3,3,3
17367,1666666,2870151,60.509,3.0E-4,2.0738181608798294E-4,173670000,2,3,3,3,3,3
17368,2500000,2870127,60.513,2.0E-4,2.073813910640258E-4,173680000,2,3,3,2,2,2
17369,1666666,2870007,60.519,5.0E-4,2.073982382405435E-4,173690000,2,3,3,5,5,5
17370,2000000,2869935,60.524,3.0E-4,2.0740356937248128E-4,173700000,2,3,3,2,3,3
17371,2000000,2869864,60.529,2.0E-4,2.0740314316965058E-4,173710000,2,3,3,2,2,2
17372,2000000,2869792,60.534,2.0E-4,2.0740271701588764E-4,173720000,2,3,3,2,2,2
17373,2000000,2869720,60.539,3.0E-4,2.0740804696943533E-4,173730000,2,3,3,2,3,3
17374,2000000,2869648,60.544,4.0E-4,2.074191320363762E-4,173740000,2,3,3,3,4,4
17375,2000000,2869576,60.549,4.0E-4,2.0743021582733814E-4,173750000,2,3,3,3,3,4
17376,2500000,2869552,60.553,2.0E-4,2.07429788213628E-4,173760000,2,3,3,2,2,2
17377,2000000,2869480,60.558,2.0E-4,2.0742936064913392E-4,173770000,2,3,3,2,2,2
17378,2000000,2869408,60.563,2.0E-4,2.074289331338474E-4,173780000,2,3,3,2,2,2
17379,2000000,2869336,60.568,0.0,2.0741699752574946E-4,173790000,2,3,3,0,0,0
17380,2000000,2869265,60.573,1.0E-4,2.074108170310702E-4,173800000,2,3,3,1,1,1
17381,2000000,2869193,60.578,4.0E-4,2.074218974742535E-4,173810000,2,3,3,3,3,4
17382,2500000,2869169,60.582,1.0E-4,2.0741571740881372E-4,173820000,2,3,3,1,1,1
17383,2000000,2869097,60.587,2.0E-4,2.0741529080135765E-4,173830000,2,3,3,2,2,2
17384,2000000,2869025,60.592,2.0E-4,2.0741486424298206E-4,173840000,2,3,3,1,2,2
17385,2000000,2868953,60.597,2.0E-4,2.0741443773367846E-4,173850000,2,3,3,2,2,2
17386,2500000,2868929,60.601,3.0E-4,2.0741976302772344E-4,173860000,2,3,3,3,3,3
17387,2000000,2868857,60.606,2.0E-4,2.074193362857307E-4,173870000,2,3,3,2,2,2
17388,2000000,2868786,60.611,2.0E-4,2.0741890959282262E-4,173880000,2,3,3,2,2,2
17389,2000000,2868714,60.616,4.0E-4,2.0742998447294267E-4,173890000,2,3,3,3,3,3
17390,3333333,2868737,60.619,3.0E-4,2.074353076480736E-4,173900000,2,3,3,3,3,3
17391,2500000,2868713,60.623,2.0E-4,2.0743488011040192E-4,173910000,2,3,3,2,2,2
17392,2500000,2868641,60.628,2.0E-4,2.0743445262189512E-4,173920000,2,3,3,2,2,2
17393,2000000,2868569,60.633,3.0E-4,2.0743977462197436E-4,173930000,2,3,3,3,3,3
17394,2000000,2868498,60.638,3.0E-4,2.0744509601011842E-4,173940000,2,3,3,3,3,3
17395,2500000,2868473,60.642,2.0E-4,2.0744466800804828E-4,173950000,2,3,3,2,2,2
17396,2000000,2868402,60.647,5.0E-4,2.074614853989423E-4,173960000,2,3,3,4,5,5
17397,2000000,2868330,60.652,5.0E-4,2.0747830085646952E-4,173970000,2,3,3,4,4,5
17398,2000000,2868259,60.657,4.0E-4,2.0748936659386135E-4,173980000,2,3,3,3,4,4
17399,1666666,2868140,60.663,2.0E-4,2.074889361457555E-4,173990000,2,3,3,1,1,2
17400,2000000,2868068,60.668,4.0E-4,2.075E-4,174000000,2,3,3,4,4,4
17401,1666666,2867950,60.674,4.0E-4,2.075110625826102E-4,174010000,2,3,3,3,3,3
17402,2000000,2867878,60.679,2.0E-4,2.075106309619584E-4,174020000,2,3,3,2,2,2
17403,2000000,2867807,60.684,3.0E-4,2.0751594552663333E-4,174030000,2,3,3,2,2,3
17404,2000000,2867735,60.689,2.0E-4,2.0751551367501723E-4,174040000,2,3,3,2,2,2
17405,2000000,2867664,60.694,3.0E-4,2.075208273484631E-4,174050000,2,3,3,3,3,3
17406,2500000,2867639,60.698,2.0E-4,2.0752039526600023E-4,174060000,2,3,3,2,2,2
17407,1666666,2867521,60.704,5.0E-4,2.0753719767909463E-4,174070000,2,3,3,5,5,5
17408,2000000,2867449,60.709,2.0E-4,2.0753676470588236E-4,174080000,2,3,3,2,2,2
17409,2000000,2867378,60.714,3.0E-4,2.0754207593773336E-4,174090000,2,3,3,3,3,3
17410,2000000,2867306,60.719,5.0E-4,2.07558874210224E-4,174100000,2,3,3,4,4,5
17411,2000000,2867235,60.724,5.0E-4,2.075756705530986E-4,174110000,2,3,3,5,5,5
17412,2000000,2867163,60.729,4.0E-4,2.0758672180105675E-4,174120000,2,3,3,4,4,4
17413,2000000,2867092,60.734,3.0E-4,2.075920289438925E-4,174130000,2,3,3,2,3,3
17414,2000000,2867021,60.739,2.0E-4,2.0759159297117262E-4,174140000,2,3,3,1,1,2
17415,2500000,2866997,60.743,1.0E-4,2.0758541487223657E-4,174150000,2,3,3,1,1,1
17416,2500000,2866925,60.748,2.0E-4,2.075849793293523E-4,174160000,2,3,3,2,2,2
17417,2000000,2866854,60.753,3.0E-4,2.0759028535339037E-4,174170000,2,3,3,3,3,3
17418,2000000,2866782,60.758,4.0E-4,2.076013319554484E-4,174180000,2,3,3,3,4,4
17419,2000000,2866711,60.763,2.0E-4,2.0760089557379872E-4,174190000,2,3,3,1,2,2
17420,2000000,2866640,60.768,3.0E-4,2.076061997703789E-4,174200000,2,3,3,2,2,2
17421,2500000,2866616,60.772,2.0E-4,2.0760576315940533E-4,174210000,2,3,3,2,2,2
17422,2000000,2866544,60.777,3.0E-4,2.0761106646768453E-4,174220000,2,3,3,3,3,3
17423,2000000,2866473,60.782,2.0E-4,2.0761062962750386E-4,174230000,2,3,3,2,2,2
17424,2500000,2866449,60.786,3.0E-4,2.0761593204775023E-4,174240000,2,3,3,3,3,3
17425,2500000,2866378,60.791,3.0E-4,2.076212338593974E-4,174250000,2,3,3,3,3,3
17426,2500000,2866354,60.795,2.0E-4,2.0762079651096064E-4,174260000,2,3,3,2,2,2
17427,3333333,2866330,60.799,2.0E-4,2.076203592127159E-4,174270000,2,3,3,2,2,2
17428,3333333,2866353,60.802,2.0E-4,2.0761992196465458E-4,174280000,2,3,3,2,2,2
17429,2500000,2866328,60.806,1.0E-4,2.0761374720293764E-4,174290000,2,3,3,1,1,1
17430,3333333,2866352,60.809,2.0E-4,2.0761331038439472E-4,174300000,2,3,3,2,2,2
17431,3333333,2866375,60.812,3.0E-4,2.076186105214847E-4,174310000,2,3,3,3,3,3
17432,2500000,2866350,60.816,2.0E-4,2.0761817347407068E-4,174320000,2,3,3,1,2,2
17433,3333333,2866373,60.819,3.0E-4,2.0762347272414386E-4,174330000,2,3,3,3,3,3
17434,2500000,2866349,60.823,1.0E-4,2.076172995296547E-4,174340000,2,3,3,1,1,1
17435,3333333,2866372,60.826,0.0,2.076053914539719E-4,174350000,2,3,3,0,0,0
17436,3333333,2866395,60.829,1.0E-4,2.075992200045882E-4,174360000,2,3,3,1,1,1
17437,2500000,2866371,60.833,3.0E-4,2.0760451912599644E-4,174370000,2,3,3,2,3,3
17438,3333333,2866394,60.836,1.0E-4,2.075983484344535E-4,174380000,2,3,3,1,1,1
17439,3333333,2866417,60.839,1.0E-4,2.0759217845059923E-4,174390000,2,3,3,1,1,1
17440,2500000,2866393,60.843,2.0E-4,2.0759174311926604E-4,174400000,2,3,3,2,2,2
17441,3333333,2866416,60.846,2.0E-4,2.0759130783785332E-4,174410000,2,3,3,2,2,2
17442,2500000,2866392,60.85,3.0E-4,2.0759660589381951E-4,174420000,2,3,3,2,2,2
17443,3333333,2866415,60.853,1.0E-4,2.0759043742475493E-4,174430000,2,3,3,1,1,1
17444,3333333,2866438,60.856,1.0E-4,2.0758426966292136E-4,174440000,2,3,3,1,1,1
17445,2500000,2866414,60.86,1.0E-4,2.075781026081972E-4,174450000,2,3,3,1,1,1
17446,3333333,2866437,60.863,3.0E-4,2.0758340020635103E-4,174460000,2,3,3,3,3,3
17447,2500000,2866413,60.867,2.0E-4,2.075829655528171E-4,174470000,2,3,3,2,2,2
17448,2000000,2866342,60.872,4.0E-4,2.0759399358092617E-4,174480000,2,3,3,3,3,4
17449,2000000,2866271,60.877,3.0E-4,2.075992893575563E-4,174490000,2,3,3,2,2,3
17450,2000000,2866200,60.882,4.0E-4,2.076103151862464E-4,174500000,2,3,3,4,4,4
17451,2000000,2866129,60.887,2.0E-4,2.076098790900235E-4,174510000,2,3,3,2,2,2
17452,2000000,2866057,60.892,3.0E-4,2.0761517304606922E-4,174520000,2,3,3,3,3,3
17453,1666666,2865939,60.898,4.0E-4,2.0762619606944365E-4,174530000,2,3,3,4,4,4
17454,2000000,2865868,60.903,5.0E-4,2.0764294717543256E-4,174540000,2,3,3,4,4,5
17455,2000000,2865797,60.908,3.0E-4,2.076482383271269E-4,174550000,2,3,3,2,2,3
17456,2000000,2865726,60.913,4.0E-4,2.0765925756186985E-4,174560000,2,3,3,3,3,3
17457,2500000,2865702,60.917,3.0E-4,2.0766454717305378E-4,174570000,2,3,3,3,3,3
17458,2000000,2865631,60.922,2.0E-4,2.076641081452629E-4,174580000,2,3,3,2,2,2
17459,2000000,2865560,60.927,5.0E-4,2.076808522824904E-4,174590000,2,3,3,5,5,5
17460,2000000,2865489,60.932,4.0E-4,2.076918671248568E-4,174600000,2,3,3,4,4,4
17461,2000000,2865418,60.937,3.0E-4,2.076971536567207E-4,174610000,2,3,3,3,3,3
17462,2000000,2865347,60.942,4.0E-4,2.0770816630397433E-4,174620000,2,3,3,3,4,4
17463,2000000,2865276,60.947,4.0E-4,2.077191776899731E-4,174630000,2,3,3,3,4,4
17464,2000000,2865205,60.952,3.0E-4,2.0772446174988548E-4,174640000,2,3,3,2,2,3
17465,2000000,2865134,60.957,5.0E-4,2.0774119667907242E-4,174650000,2,3,3,4,4,5
17466,2500000,2865110,60.961,0.0,2.0772930264513912E-4,174660000,2,3,3,0,0,0
17467,2500000,2865039,60.966,2.0E-4,2.0772886013625694E-4,174670000,2,3,3,2,2,2
17468,2000000,2864968,60.971,2.0E-4,2.0772841767803985E-4,174680000,2,3,3,2,2,2
17469,2000000,2864897,60.976,4.0E-4,2.077394241227317E-4,174690000,2,3,3,4,4,4
17470,2000000,2864826,60.981,2.0E-4,2.077389811104751E-4,174700000,2,3,3,2,2,2
17471,2000000,2864755,60.986,5.0E-4,2.0775570946139318E-4,174710000,2,3,3,4,5,5
17472,2000000,2864684,60.991,3.0E-4,2.0776098901098902E-4,174720000,2,3,3,2,3,3
17473,2000000,2864614,60.996,3.0E-4,2.077662679562754E-4,174730000,2,3,3,2,2,3
17474,2000000,2864543,61.001,4.0E-4,2.0777726908549846E-4,174740000,2,3,3,3,3,4
17475,2500000,2864519,61.005,1.0E-4,2.0777110157367668E-4,174750000,2,3,3,1,1,1
17476,2000000,2864448,61.01,3.0E-4,2.0777637903410392E-4,174760000,2,3,3,3,3,3
17477,2000000,2864377,61.015,4.0E-4,2.0778737769640098E-4,174770000,2,3,3,4,4,4
17478,2000000,2864306,61.02,2.0E-4,2.0778693214326582E-4,174780000,2,3,3,2,2,2
17479,2000000,2864235,61.025,2.0E-4,2.0778648664111218E-4,174790000,2,3,3,1,2,2
17480,2000000,2864165,61.03,2.0E-4,2.0778604118993135E-4,174800000,2,3,3,2,2,2
17481,1666666,2864047,61.036,2.0E-4,2.0778559578971454E-4,174810000,2,3,3,1,1,2
17482,2500000,2864023,61.04,0.0,2.0777371010181903E-4,174820000,2,3,3,0,0,0
17483,2000000,2863952,61.045,2.0E-4,2.0777326545787337E-4,174830000,2,3,3,2,2,2
17484,2000000,2863882,61.05,3.0E-4,2.077785403797758E-4,174840000,2,3,3,3,3,3
17485,2000000,2863811,61.055,2.0E-4,2.0777809551043752E-4,174850000,2,3,3,2,2,2
17486,2000000,2863740,61.06,2.0E-4,2.0777765069198215E-4,174860000,2,3,3,2,2,2
17487,2500000,2863716,61.064,2.0E-4,2.0777720592440098E-4,174870000,2,3,3,2,2,2
17488,2000000,2863646,61.069,1.0E-4,2.077710430009149E-4,174880000,2,3,3,1,1,1
17489,2000000,2863575,61.074,3.0E-4,2.077763165418263E-4,174890000,2,3,3,3,3,3
17490,2000000,2863504,61.079,3.0E-4,2.077815894797027E-4,174900000,2,3,3,3,3,3
17491,2000000,2863433,61.084,3.0E-4,2.0778686181464754E-4,174910000,2,3,3,3,3,3
17492,2000000,2863363,61.089,4.0E-4,2.0779785044591813E-4,174920000,2,3,3,3,4,4
17493,2000000,2863292,61.094,1.0E-4,2.0779168810381295E-4,174930000,2,3,3,1,1,1
17494,2000000,2863221,61.099,4.0E-4,2.078026752029267E-4,174940000,2,3,3,3,3,4
17495,2000000,2863151,61.104,4.0E-4,2.0781366104601315E-4,174950000,2,3,3,3,3,4
17496,2500000,2863127,61.108,2.0E-4,2.0781321444901692E-4,174960000,2,3,3,2,2,2
17497,2000000,2863056,61.113,4.0E-4,2.0782419843401727E-4,174970000,2,3,3,4,4,4
17498,2000000,2862986,61.118,3.0E-4,2.078294662247114E-4,174980000,2,3,3,3,3,3
17499,2000000,2862915,61.123,4.0E-4,2.0784044802560147E-4,174990000,2,3,3,4,4,4
17500,2000000,2862845,61.128,3.0E-4,2.0784571428571428E-4,175000000,2,3,3,3,3,3
17501,2500000,2862821,61.132,3.0E-4,2.078509799440032E-4,175010000,2,3,3,3,3,3
17502,2500000,2862750,61.137,3.0E-4,2.0785624500057137E-4,175020000,2,3,3,3,3,3
17503,2500000,2862680,61.142,3.0E-4,2.078615094555219E-4,175030000,2,3,3,3,3,3
17504,2000000,2862609,61.147,4.0E-4,2.0787248628884825E-4,175040000,2,3,3,4,4,4
17505,1666666,2862492,61.153,5.0E-4,2.0788917452156528E-4,175050000,2,3,3,5,5,5
17506,2000000,2862421,61.158,4.0E-4,2.0790014852050727E-4,175060000,2,3,3,4,4,4
17507,2500000,2862398,61.162,1.0E-4,2.0789398526303764E-4,175070000,2,3,3,1,1,1
17508,2000000,2862327,61.167,3.0E-4,2.0789924605894448E-4,175080000,2,3,3,3,3,3
17509,2000000,2862257,61.172,4.0E-4,2.0791021760237593E-4,175090000,2,3,3,4,4,4
17510,2000000,2862186,61.177,2.0E-4,2.0790976584808682E-4,175100000,2,3,3,2,2,2
17511,2000000,2862116,61.182,4.0E-4,2.0792073553766203E-4,175110000,2,3,3,3,3,4
17512,2000000,2862045,61.187,2.0E-4,2.079202832343536E-4,175120000,2,3,3,1,1,1
17513,2500000,2862022,61.191,3.0E-4,2.079255410266659E-4,175130000,2,3,3,3,3,3
17514,2000000,2861951,61.196,3.0E-4,2.07930798218568E-4,175140000,2,3,3,3,3,3
17515,2000000,2861881,61.201,4.0E-4,2.079417642021125E-4,175150000,2,3,3,4,4,4
17516,2000000,2861810,61.206,5.0E-4,2.0795843799954327E-4,175160000,2,3,3,5,5,5
17517,2000000,2861740,61.211,2.0E-4,2.0795798367300336E-4,175170000,2,3,3,2,2,2
17518,1666666,2861623,61.217,6.0E-4,2.079803630551433E-4,175180000,2,3,3,5,5,6
17519,2000000,2861553,61.222,5.0E-4,2.0799703179405217E-4,175190000,2,3,3,4,4,4
17520,2500000,2861529,61.226,0.0,2.079851598173516E-4,175200000,2,3,3,0,0,0
17521,2000000,2861459,61.231,4.0E-4,2.079961189429827E-4,175210000,2,3,3,4,4,4
17522,2000000,2861388,61.236,3.0E-4,2.0800136970665448E-4,175220000,2,3,3,3,3,3
17523,2000000,2861318,61.241,4.0E-4,2.0801232665639447E-4,175230000,2,3,3,4,4,4
17524,2000000,2861248,61.246,2.0E-4,2.0801186943620177E-4,175240000,2,3,3,2,2,2
17525,2500000,2861224,61.25,2.0E-4,2.080114122681883E-4,175250000,2,3,3,2,2,2
17526,1666666,2861107,61.256,4.0E-4,2.0802236676937123E-4,175260000,2,3,3,3,3,4
17527,2000000,2861037,61.261,4.0E-4,2.0803332002053974E-4,175270000,2,3,3,3,3,4
17528,2500000,2861013,61.265,1.0E-4,2.0802715654952078E-4,175280000,2,3,3,1,1,1
17529,2500000,2860943,61.27,3.0E-4,2.0803240344571851E-4,175290000,2,3,3,3,3,3
17530,2000000,2860873,61.275,2.0E-4,2.0803194523673701E-4,175300000,2,3,3,2,2,2
17531,2000000,2860802,61.28,3.0E-4,2.0803719126119446E-4,175310000,2,3,3,3,3,3
17532,2000000,2860732,61.285,3.0E-4,2.0804243668720056E-4,175320000,2,3,3,2,3,3
17533,2000000,2860662,61.29,1.0E-4,2.0803627445388696E-4,175330000,2,3,3,0,0,1
17534,2000000,2860592,61.295,2.0E-4,2.0803581612866432E-4,175340000,2,3,3,2,2,2
17535,2000000,2860522,61.3,5.0E-4,2.0805246649558028E-4,175350000,2,3,3,4,4,5
17536,2500000,2860498,61.304,3.0E-4,2.080577098540146E-4,175360000,2,3,3,3,3,3
17537,2500000,2860428,61.309,3.0E-4,2.0806295261447226E-4,175370000,2,3,3,3,3,3
17538,2500000,2860404,61.313,2.0E-4,2.0806249287261947E-4,175380000,2,3,3,2,2,2
17539,2000000,2860288,61.319,4.0E-4,2.080734363418667E-4,175390000,2,3,3,3,3,4
17540,2500000,2860264,61.323,4.0E-4,2.0808437856328392E-4,175400000,2,3,3,4,4,4
17541,2000000,2860194,61.328,2.0E-4,2.080839176785816E-4,175410000,2,3,3,1,2,2
17542,2000000,2860124,61.333,3.0E-4,2.0808915745068978E-4,175420000,2,3,3,3,3,3
17543,2000000,2860007,61.339,3.0E-4,2.0809439662543465E-4,175430000,2,3,3,2,3,3
17544,2000000,2859937,61.344,4.0E-4,2.0810533515731874E-4,175440000,2,3,3,3,4,4
17545,2000000,2859867,61.349,2.0E-4,2.0810487318324308E-4,175450000,2,3,3,2,2,2
17546,1666666,2859750,61.355,5.0E-4,2.0812150917588054E-4,175460000,2,3,3,4,4,5
17547,2000000,2859680,61.36,3.0E-4,2.0812674531258904E-4,175470000,2,3,3,2,3,3
17548,2000000,2859610,61.365,3.0E-4,2.081319808525188E-4,175480000,2,3,3,3,3,3
